svid,llid,satsys,satnum,elev,azim,SNR
31919,1468,GPS,26,01,021,38
31920,1468,GPS,29,05,329,33
31921,1468,GPS,30,35,189,40
31922,1468,GLN,74,45,070,37
31923,1468,GLN,66,14,285,28
31924,1468,GLN,73,16,025,39
31925,1468,GLN,75,31,143,42
31926,1468,GLN,88,30,250,43
31927,1468,GLN,81,30,313,34
31928,1468,GLN,72,45,073,43
31929,1468,GLN,87,04,209,
31930,1469,GPS,02,09,327,30
31931,1469,GPS,04,19,071,35
31932,1469,GPS,06,36,210,38
31933,1469,GPS,07,62,146,41
31934,1469,GPS,09,56,067,42
31935,1469,GPS,11,47,258,40
31936,1469,GPS,16,13,045,39
31937,1469,GPS,20,46,298,34
31938,1469,GPS,26,01,021,36
31939,1469,GPS,29,05,329,34
31940,1469,GPS,30,35,189,41
31941,1469,GPS,05,10,303,
31942,1469,GLN,74,45,070,36
31943,1469,GLN,66,14,285,26
31944,1469,GLN,73,16,025,41
31945,1469,GLN,75,31,143,41
31946,1469,GLN,65,64,326,32
31947,1469,GLN,88,30,250,37
31948,1469,GLN,81,30,313,33
31949,1469,GLN,72,45,073,43
31950,1469,GLN,87,04,209,
31951,1470,GPS,02,09,327,27
31952,1470,GPS,04,19,071,38
31953,1470,GPS,06,36,210,36
31954,1470,GPS,07,62,146,43
31955,1470,GPS,09,56,067,39
31956,1470,GPS,11,47,258,40
31957,1470,GPS,16,13,045,38
31958,1470,GPS,20,46,298,31
31959,1470,GPS,26,01,021,35
31960,1470,GPS,29,05,329,35
31961,1470,GPS,30,35,189,43
31962,1470,GPS,05,10,303,
31963,1470,GLN,74,45,070,38
31964,1470,GLN,73,16,025,39
31965,1470,GLN,75,31,143,44
31966,1470,GLN,65,64,326,27
31967,1470,GLN,88,30,250,38
31968,1470,GLN,81,30,313,32
31969,1470,GLN,72,45,073,43
31970,1470,GLN,87,04,209,
31971,1471,GPS,02,09,327,27
31972,1471,GPS,04,19,071,37
31973,1471,GPS,06,36,210,41
31974,1471,GPS,07,62,146,40
31975,1471,GPS,09,56,067,36
31976,1471,GPS,11,47,258,39
31977,1471,GPS,16,13,045,40
31978,1471,GPS,20,46,298,36
31979,1471,GPS,26,01,021,37
31980,1471,GPS,29,05,329,33
31981,1471,GPS,30,35,189,43
31982,1471,GPS,05,10,303,
31983,1471,GLN,74,45,070,38
31984,1471,GLN,66,14,285,28
31985,1471,GLN,73,16,025,36
31986,1471,GLN,75,31,143,44
31987,1471,GLN,65,64,326,31
31988,1471,GLN,88,30,250,36
31989,1471,GLN,81,30,313,30
31990,1471,GLN,72,45,073,42
31991,1471,GLN,87,04,209,
31992,1472,GPS,04,19,071,36
31993,1472,GPS,06,36,210,41
31994,1472,GPS,07,62,146,38
31995,1472,GPS,09,56,067,38
31996,1472,GPS,11,47,258,41
31997,1472,GPS,16,13,045,39
31998,1472,GPS,20,46,298,37
31999,1472,GPS,26,01,021,33
32000,1472,GPS,29,05,329,30
32001,1472,GPS,30,35,189,46
32002,1472,GPS,05,10,303,
32003,1472,GLN,74,45,070,36
32004,1472,GLN,66,14,285,26
32005,1472,GLN,73,16,025,28
32006,1472,GLN,75,31,143,42
32007,1472,GLN,65,64,326,28
32008,1472,GLN,88,30,250,38
32009,1472,GLN,81,30,313,30
32010,1472,GLN,72,45,073,38
32011,1472,GLN,87,04,209,
32012,1473,GPS,02,09,327,30
32013,1473,GPS,04,19,071,38
32014,1473,GPS,05,10,303,32
32015,1473,GPS,06,36,210,41
32016,1473,GPS,07,62,146,40
32017,1473,GPS,09,56,067,44
32018,1473,GPS,11,47,258,40
32019,1473,GPS,16,13,045,39
32020,1473,GPS,20,46,298,33
32021,1473,GPS,26,01,021,29
32022,1473,GPS,29,05,329,32
32023,1473,GPS,30,35,189,45
32024,1473,GLN,74,45,070,33
32025,1473,GLN,66,14,285,33
32026,1473,GLN,73,16,025,36
32027,1473,GLN,75,31,143,41
32028,1473,GLN,65,64,326,34
32029,1473,GLN,88,30,250,39
32030,1473,GLN,81,30,313,28
32031,1473,GLN,72,45,073,39
32032,1473,GLN,87,04,209,
32033,1474,GPS,02,09,327,30
32034,1474,GPS,04,19,071,39
32035,1474,GPS,05,10,303,29
32036,1474,GPS,06,36,210,43
32037,1474,GPS,07,62,146,38
32038,1474,GPS,09,56,067,41
32039,1474,GPS,11,47,258,40
32040,1474,GPS,16,13,045,37
32041,1474,GPS,20,46,298,37
32042,1474,GPS,26,01,021,30
32043,1474,GPS,29,05,329,34
32044,1474,GPS,30,35,189,44
32045,1474,GLN,74,45,070,39
32046,1474,GLN,66,14,285,34
32047,1474,GLN,73,16,025,32
32048,1474,GLN,75,31,143,42
32049,1474,GLN,65,64,326,28
32050,1474,GLN,88,30,250,33
32051,1474,GLN,81,30,313,38
32052,1474,GLN,72,45,073,40
32053,1474,GLN,87,04,209,
32054,1475,GPS,02,09,327,34
32055,1475,GPS,04,19,071,37
32056,1475,GPS,05,10,303,28
32057,1475,GPS,06,36,210,42
32058,1475,GPS,07,62,146,40
32059,1475,GPS,09,56,067,42
32060,1475,GPS,11,47,258,37
32061,1475,GPS,16,13,045,37
32062,1475,GPS,20,46,298,38
32063,1475,GPS,26,01,021,25
32064,1475,GPS,29,05,329,35
32065,1475,GPS,30,35,189,44
32066,1475,GLN,74,45,070,35
32067,1475,GLN,66,14,285,37
32068,1475,GLN,73,16,025,37
32069,1475,GLN,75,31,143,41
32070,1475,GLN,65,64,326,33
32071,1475,GLN,88,30,250,33
32072,1475,GLN,81,30,313,36
32073,1475,GLN,72,45,073,38
32074,1475,GLN,87,04,209,
32075,1476,GPS,02,09,327,30
32076,1476,GPS,04,19,071,32
32077,1476,GPS,05,10,303,29
32078,1476,GPS,06,36,210,43
32079,1476,GPS,07,62,146,36
32080,1476,GPS,09,56,067,42
32081,1476,GPS,11,47,258,41
32082,1476,GPS,16,13,045,34
32083,1476,GPS,20,46,298,38
32084,1476,GPS,29,05,329,35
32085,1476,GPS,30,35,189,46
32086,1476,GLN,74,45,070,33
32087,1476,GLN,66,14,285,28
32088,1476,GLN,73,16,025,32
32089,1476,GLN,75,31,143,42
32090,1476,GLN,65,64,326,27
32091,1476,GLN,88,30,250,34
32092,1476,GLN,81,30,313,33
32093,1476,GLN,72,45,073,39
32094,1476,GLN,87,04,209,
32095,1477,GPS,04,19,071,36
32096,1477,GPS,05,10,303,33
32097,1477,GPS,06,36,210,43
32098,1477,GPS,07,62,146,38
32099,1477,GPS,09,56,067,41
32100,1477,GPS,11,47,258,41
32101,1477,GPS,16,13,045,39
32102,1477,GPS,20,46,298,38
32103,1477,GPS,29,05,329,30
32104,1477,GPS,30,35,189,46
32105,1477,GPS,26,01,021,
32106,1477,GLN,74,45,070,30
32107,1477,GLN,66,14,285,35
32108,1477,GLN,73,16,025,29
32109,1477,GLN,75,31,143,41
32110,1477,GLN,65,64,326,31
32111,1477,GLN,88,30,250,38
32112,1477,GLN,81,30,313,34
32113,1477,GLN,87,04,209,
32114,1478,GPS,04,19,071,36
32115,1478,GPS,05,10,303,30
32116,1478,GPS,06,36,210,43
32117,1478,GPS,07,62,146,35
32118,1478,GPS,09,56,067,41
32119,1478,GPS,11,47,258,42
32120,1478,GPS,16,13,045,37
32121,1478,GPS,20,46,298,37
32122,1478,GPS,29,05,329,31
32123,1478,GPS,30,35,189,45
32124,1478,GPS,02,09,327,
32125,1478,GPS,26,01,021,
32126,1478,GLN,74,45,070,35
32127,1478,GLN,66,14,285,27
32128,1478,GLN,73,16,025,29
32129,1478,GLN,75,31,143,38
32130,1478,GLN,65,64,326,30
32131,1478,GLN,88,30,250,35
32132,1478,GLN,81,30,313,32
32133,1478,GLN,72,45,073,37
32134,1478,GLN,87,04,209,
32135,1479,GPS,02,09,327,29
32136,1479,GPS,04,19,071,36
32137,1479,GPS,05,10,303,30
32138,1479,GPS,06,36,210,44
32139,1479,GPS,07,62,146,33
32140,1479,GPS,09,56,067,42
32141,1479,GPS,11,47,258,42
32142,1479,GPS,16,13,045,34
32143,1479,GPS,20,46,298,39
32144,1479,GPS,29,05,329,28
32145,1479,GPS,30,35,189,45
32146,1479,GPS,26,01,021,
32147,1479,GLN,74,45,070,37
32148,1479,GLN,66,14,285,29
32149,1479,GLN,73,16,025,26
32150,1479,GLN,75,31,143,43
32151,1479,GLN,65,64,326,29
32152,1479,GLN,88,30,250,36
32153,1479,GLN,81,30,313,37
32154,1479,GLN,72,45,073,38
32155,1479,GLN,87,04,209,
32156,1480,GPS,04,19,071,36
32157,1480,GPS,05,10,303,30
32158,1480,GPS,06,36,210,46
32159,1480,GPS,07,62,146,36
32160,1480,GPS,09,56,067,38
32161,1480,GPS,11,47,258,42
32162,1480,GPS,16,13,045,36
32163,1480,GPS,20,46,298,38
32164,1480,GPS,26,01,021,28
32165,1480,GPS,29,05,329,28
32166,1480,GPS,30,35,189,44
32167,1480,GLN,74,45,070,38
32168,1480,GLN,66,14,285,32
32169,1480,GLN,73,16,025,29
32170,1480,GLN,75,31,143,41
32171,1480,GLN,65,64,326,30
32172,1480,GLN,88,30,250,38
32173,1480,GLN,81,30,313,37
32174,1480,GLN,72,45,073,39
32175,1480,GLN,87,04,209,
32176,1481,GPS,02,09,327,29
32177,1481,GPS,04,19,071,37
32178,1481,GPS,05,10,303,29
32179,1481,GPS,06,36,210,44
32180,1481,GPS,07,62,146,35
32181,1481,GPS,09,56,067,38
32182,1481,GPS,11,47,258,42
32183,1481,GPS,16,13,045,39
32184,1481,GPS,20,46,298,36
32185,1481,GPS,29,05,329,29
32186,1481,GPS,30,35,189,45
32187,1481,GLN,74,45,070,38
32188,1481,GLN,66,14,285,33
32189,1481,GLN,73,16,025,32
32190,1481,GLN,75,31,143,41
32191,1481,GLN,65,64,326,32
32192,1481,GLN,88,30,250,37
32193,1481,GLN,81,30,313,33
32194,1481,GLN,72,45,073,40
32195,1481,GLN,87,04,209,
32196,1482,GPS,02,09,327,31
32197,1482,GPS,04,19,071,36
32198,1482,GPS,05,10,303,33
32199,1482,GPS,06,36,210,44
32200,1482,GPS,07,62,146,38
32201,1482,GPS,09,56,067,39
32202,1482,GPS,11,47,258,38
32203,1482,GPS,16,13,045,32
32204,1482,GPS,20,46,298,37
32205,1482,GPS,29,05,329,28
32206,1482,GPS,30,35,189,43
32207,1482,GPS,26,01,021,
32208,1482,GLN,74,45,070,36
32209,1482,GLN,66,14,285,34
32210,1482,GLN,73,16,025,27
32211,1482,GLN,75,31,143,41
32212,1482,GLN,65,64,326,32
32213,1482,GLN,88,30,250,39
32214,1482,GLN,81,30,313,35
32215,1482,GLN,72,45,073,42
32216,1482,GLN,87,04,209,
32217,1483,GPS,02,09,327,30
32218,1483,GPS,04,19,071,39
32219,1483,GPS,06,36,210,44
32220,1483,GPS,07,62,146,36
32221,1483,GPS,09,56,067,41
32222,1483,GPS,11,47,258,41
32223,1483,GPS,16,13,045,36
32224,1483,GPS,20,46,298,39
32225,1483,GPS,30,35,189,45
32226,1483,GPS,26,01,021,
32227,1483,GLN,74,45,070,37
32228,1483,GLN,66,14,285,36
32229,1483,GLN,73,16,025,35
32230,1483,GLN,75,31,143,41
32231,1483,GLN,65,64,326,28
32232,1483,GLN,88,30,250,36
32233,1483,GLN,81,30,313,35
32234,1483,GLN,72,45,073,40
32235,1483,GLN,87,04,209,
32236,1484,GPS,02,09,327,31
32237,1484,GPS,04,19,071,38
32238,1484,GPS,05,10,303,30
32239,1484,GPS,06,36,210,45
32240,1484,GPS,07,62,146,38
32241,1484,GPS,09,56,067,37
32242,1484,GPS,11,47,258,41
32243,1484,GPS,16,13,045,34
32244,1484,GPS,20,46,298,40
32245,1484,GPS,26,01,021,26
32246,1484,GPS,29,05,329,30
32247,1484,GPS,30,35,189,44
32248,1484,GLN,74,45,070,38
32249,1484,GLN,66,14,285,36
32250,1484,GLN,73,16,025,37
32251,1484,GLN,75,31,143,43
32252,1484,GLN,65,64,326,33
32253,1484,GLN,88,30,250,36
32254,1484,GLN,81,30,313,40
32255,1484,GLN,72,45,073,38
32256,1484,GLN,87,04,209,
32257,1485,GPS,02,09,327,30
32258,1485,GPS,04,19,071,33
32259,1485,GPS,05,10,303,30
32260,1485,GPS,06,36,210,43
32261,1485,GPS,07,62,146,37
32262,1485,GPS,09,56,067,37
32263,1485,GPS,11,47,258,43
32264,1485,GPS,16,13,045,35
32265,1485,GPS,20,46,298,37
32266,1485,GPS,30,35,189,43
32267,1485,GLN,74,45,070,35
32268,1485,GLN,66,14,285,37
32269,1485,GLN,73,16,025,36
32270,1485,GLN,75,31,143,42
32271,1485,GLN,88,30,250,41
32272,1485,GLN,81,30,313,35
32273,1485,GLN,72,45,073,35
32274,1485,GLN,87,04,209,
32275,1486,GPS,04,19,071,36
32276,1486,GPS,05,10,303,31
32277,1486,GPS,06,36,210,45
32278,1486,GPS,07,62,146,38
32279,1486,GPS,09,56,067,37
32280,1486,GPS,11,47,258,42
32281,1486,GPS,16,13,045,34
32282,1486,GPS,20,46,298,34
32283,1486,GPS,30,35,189,45
32284,1486,GPS,26,01,021,
32285,1486,GPS,29,05,329,
32286,1486,GLN,74,45,070,39
32287,1486,GLN,66,14,285,29
32288,1486,GLN,73,16,025,37
32289,1486,GLN,75,31,143,42
32290,1486,GLN,65,64,326,30
32291,1486,GLN,88,30,250,41
32292,1486,GLN,81,30,313,39
32293,1486,GLN,72,45,073,42
32294,1486,GLN,87,04,209,
32295,1487,GPS,02,09,327,30
32296,1487,GPS,04,19,071,37
32297,1487,GPS,05,10,303,37
32298,1487,GPS,06,36,210,45
32299,1487,GPS,07,62,146,37
32300,1487,GPS,09,56,067,44
32301,1487,GPS,11,47,258,38
32302,1487,GPS,16,13,045,33
32303,1487,GPS,20,46,298,33
32304,1487,GPS,29,05,329,29
32305,1487,GPS,30,35,189,43
32306,1487,GPS,26,01,021,
32307,1487,GLN,74,45,070,38
32308,1487,GLN,66,14,285,30
32309,1487,GLN,73,16,025,34
32310,1487,GLN,75,31,143,43
32311,1487,GLN,65,64,326,28
32312,1487,GLN,88,30,250,38
32313,1487,GLN,81,30,313,39
32314,1487,GLN,72,45,073,41
32315,1487,GLN,87,04,209,
32316,1488,GPS,02,09,327,27
32317,1488,GPS,04,19,071,38
32318,1488,GPS,05,10,303,37
32319,1488,GPS,06,36,210,43
32320,1488,GPS,07,62,146,35
32321,1488,GPS,09,56,067,43
32322,1488,GPS,11,47,258,37
32323,1488,GPS,16,13,045,34
32324,1488,GPS,20,46,298,34
32325,1488,GPS,29,05,329,28
32326,1488,GPS,30,35,189,41
32327,1488,GPS,26,01,021,
32328,1488,GLN,74,45,070,35
32329,1488,GLN,66,14,285,34
32330,1488,GLN,73,16,025,35
32331,1488,GLN,75,31,143,41
32332,1488,GLN,65,64,326,32
32333,1488,GLN,88,30,250,34
32334,1488,GLN,81,30,313,32
32335,1488,GLN,72,45,073,39
32336,1488,GLN,87,04,209,
32337,1489,GPS,04,19,071,38
32338,1489,GPS,05,10,303,38
32339,1489,GPS,06,36,210,44
32340,1489,GPS,07,62,146,35
32341,1489,GPS,09,56,067,43
32342,1489,GPS,11,47,258,38
32343,1489,GPS,16,13,045,31
32344,1489,GPS,20,46,298,39
32345,1489,GPS,29,05,329,31
32346,1489,GPS,30,35,189,42
32347,1489,GPS,26,01,021,
32348,1489,GLN,74,45,070,40
32349,1489,GLN,66,14,285,36
32350,1489,GLN,73,16,025,32
32351,1489,GLN,75,31,143,44
32352,1489,GLN,65,64,326,36
32353,1489,GLN,88,30,250,38
32354,1489,GLN,81,30,313,37
32355,1489,GLN,72,45,073,43
32356,1489,GLN,87,04,209,
32357,1490,GPS,02,09,327,26
32358,1490,GPS,04,19,071,38
32359,1490,GPS,05,10,303,34
32360,1490,GPS,06,36,210,43
32361,1490,GPS,07,62,146,40
32362,1490,GPS,09,56,067,41
32363,1490,GPS,11,47,258,38
32364,1490,GPS,20,46,298,38
32365,1490,GPS,29,05,329,26
32366,1490,GPS,30,35,189,35
32367,1490,GPS,26,01,021,
32368,1490,GLN,74,45,070,39
32369,1490,GLN,66,14,285,38
32370,1490,GLN,73,16,025,29
32371,1490,GLN,75,31,143,41
32372,1490,GLN,65,64,326,31
32373,1490,GLN,88,30,250,41
32374,1490,GLN,81,30,313,34
32375,1490,GLN,72,45,073,45
32376,1490,GLN,87,04,209,
32377,1491,GPS,05,10,303,28
32378,1491,GPS,06,36,210,45
32379,1491,GPS,07,62,146,36
32380,1491,GPS,09,56,067,36
32381,1491,GPS,11,47,258,41
32382,1491,GPS,16,13,045,30
32383,1491,GPS,20,46,298,42
32384,1491,GPS,30,35,189,41
32385,1491,GPS,26,01,019,
32386,1491,GLN,74,45,070,37
32387,1491,GLN,66,14,285,37
32388,1491,GLN,73,16,025,30
32389,1491,GLN,75,31,143,37
32390,1491,GLN,65,64,326,31
32391,1491,GLN,88,30,250,40
32392,1491,GLN,81,30,313,32
32393,1491,GLN,72,45,073,41
32394,1491,GLN,87,04,209,
32395,1492,GPS,04,19,071,33
32396,1492,GPS,06,36,210,45
32397,1492,GPS,07,62,146,39
32398,1492,GPS,09,56,067,37
32399,1492,GPS,11,47,258,43
32400,1492,GPS,16,13,045,32
32401,1492,GPS,20,46,298,41
32402,1492,GPS,30,35,189,41
32403,1492,GPS,02,09,327,
32404,1492,GPS,26,01,019,
32405,1492,GPS,29,05,329,
32406,1492,GLN,74,45,070,38
32407,1492,GLN,66,14,285,39
32408,1492,GLN,73,16,025,32
32409,1492,GLN,75,31,143,34
32410,1492,GLN,65,64,326,32
32411,1492,GLN,88,30,250,38
32412,1492,GLN,81,30,313,30
32413,1492,GLN,72,45,073,43
32414,1492,GLN,87,04,209,
32415,1493,GPS,04,19,071,38
32416,1493,GPS,05,10,303,36
32417,1493,GPS,06,36,210,45
32418,1493,GPS,07,62,146,39
32419,1493,GPS,09,56,067,34
32420,1493,GPS,11,47,258,43
32421,1493,GPS,16,13,045,30
32422,1493,GPS,20,46,298,42
32423,1493,GPS,30,35,189,40
32424,1493,GPS,02,09,327,
32425,1493,GPS,26,01,019,
32426,1493,GPS,29,05,329,
32427,1493,GLN,74,45,070,40
32428,1493,GLN,66,14,285,43
32429,1493,GLN,73,16,025,32
32430,1493,GLN,75,31,143,38
32431,1493,GLN,65,64,326,34
32432,1493,GLN,88,30,250,39
32433,1493,GLN,72,45,073,43
32434,1493,GLN,87,04,209,
32435,1494,GPS,02,09,327,30
32436,1494,GPS,04,19,071,33
32437,1494,GPS,05,10,303,33
32438,1494,GPS,06,36,210,45
32439,1494,GPS,07,62,146,40
32440,1494,GPS,09,56,067,36
32441,1494,GPS,11,47,258,38
32442,1494,GPS,20,46,298,43
32443,1494,GPS,29,05,329,30
32444,1494,GPS,30,35,189,40
32445,1494,GPS,26,01,019,
32446,1494,GLN,74,45,070,39
32447,1494,GLN,66,14,285,44
32448,1494,GLN,73,16,025,31
32449,1494,GLN,75,31,143,40
32450,1494,GLN,65,64,326,32
32451,1494,GLN,88,30,250,41
32452,1494,GLN,81,30,313,30
32453,1494,GLN,72,45,073,43
32454,1494,GLN,87,04,209,
32455,1495,GPS,02,09,327,34
32456,1495,GPS,04,19,071,33
32457,1495,GPS,05,10,303,42
32458,1495,GPS,06,36,210,42
32459,1495,GPS,07,62,146,37
32460,1495,GPS,09,56,067,41
32461,1495,GPS,11,47,258,38
32462,1495,GPS,16,13,045,38
32463,1495,GPS,20,46,298,40
32464,1495,GPS,29,05,329,28
32465,1495,GPS,30,35,189,41
32466,1495,GPS,26,01,019,
32467,1495,GLN,74,45,070,38
32468,1495,GLN,66,14,285,39
32469,1495,GLN,73,16,025,38
32470,1495,GLN,75,31,143,43
32471,1495,GLN,65,64,326,34
32472,1495,GLN,88,30,250,42
32473,1495,GLN,81,30,313,29
32474,1495,GLN,72,45,073,42
32475,1495,GLN,87,04,209,
32476,1496,GPS,02,09,327,34
32477,1496,GPS,04,19,071,37
32478,1496,GPS,05,10,303,37
32479,1496,GPS,06,36,210,39
32480,1496,GPS,07,62,146,39
32481,1496,GPS,09,56,067,43
32482,1496,GPS,11,47,258,32
32483,1496,GPS,16,13,045,39
32484,1496,GPS,20,46,298,38
32485,1496,GPS,29,05,329,32
32486,1496,GPS,30,35,189,39
32487,1496,GPS,26,01,019,
32488,1496,GLN,74,45,070,34
32489,1496,GLN,66,14,285,33
32490,1496,GLN,73,16,025,35
32491,1496,GLN,75,31,143,41
32492,1496,GLN,65,64,326,33
32493,1496,GLN,88,30,250,40
32494,1496,GLN,81,30,313,36
32495,1496,GLN,72,45,073,38
32496,1496,GLN,87,04,209,
32497,1497,GPS,02,09,327,36
32498,1497,GPS,04,19,071,29
32499,1497,GPS,06,36,210,42
32500,1497,GPS,07,62,146,38
32501,1497,GPS,09,56,067,43
32502,1497,GPS,11,47,258,30
32503,1497,GPS,20,46,298,36
32504,1497,GPS,29,05,329,33
32505,1497,GPS,30,35,189,41
32506,1497,GPS,26,01,019,
32507,1497,GLN,74,45,070,35
32508,1497,GLN,66,14,285,42
32509,1497,GLN,73,16,025,34
32510,1497,GLN,75,31,143,40
32511,1497,GLN,65,64,326,32
32512,1497,GLN,88,30,250,40
32513,1497,GLN,81,30,313,39
32514,1497,GLN,72,45,073,38
32515,1497,GLN,87,04,209,
32516,1498,GPS,02,09,327,41
32517,1498,GPS,04,19,071,39
32518,1498,GPS,05,10,303,39
32519,1498,GPS,06,36,210,41
32520,1498,GPS,07,62,146,38
32521,1498,GPS,09,56,067,42
32522,1498,GPS,11,47,258,32
32523,1498,GPS,16,13,045,38
32524,1498,GPS,20,46,298,43
32525,1498,GPS,29,05,329,36
32526,1498,GPS,30,35,189,41
32527,1498,GPS,26,01,019,
32528,1498,GLN,74,45,070,32
32529,1498,GLN,66,14,285,41
32530,1498,GLN,73,16,025,26
32531,1498,GLN,75,31,143,38
32532,1498,GLN,65,64,326,28
32533,1498,GLN,88,30,250,44
32534,1498,GLN,81,30,313,34
32535,1498,GLN,72,45,073,38
32536,1498,GLN,87,04,209,
32537,1499,GPS,02,09,327,34
32538,1499,GPS,04,19,071,32
32539,1499,GPS,05,10,303,45
32540,1499,GPS,06,36,210,30
32541,1499,GPS,07,62,146,28
32542,1499,GPS,11,47,258,37
32543,1499,GPS,16,13,045,34
32544,1499,GPS,20,46,298,40
32545,1499,GPS,26,01,019,26
32546,1499,GPS,29,05,329,36
32547,1499,GPS,30,35,189,36
32548,1499,GLN,66,14,285,37
32549,1499,GLN,73,16,025,37
32550,1499,GLN,75,31,143,37
32551,1499,GLN,65,64,326,31
32552,1499,GLN,88,30,250,41
32553,1499,GLN,81,30,313,35
32554,1499,GLN,72,45,073,30
32555,1499,GLN,87,04,209,
32556,1500,GPS,02,09,327,35
32557,1500,GPS,04,19,071,41
32558,1500,GPS,05,10,303,34
32559,1500,GPS,06,36,210,35
32560,1500,GPS,07,62,146,28
32561,1500,GPS,09,56,067,36
32562,1500,GPS,11,47,258,28
32563,1500,GPS,16,13,045,41
32564,1500,GPS,20,46,298,29
32565,1500,GPS,26,01,019,33
32566,1500,GPS,30,35,189,29
32567,1500,GLN,74,45,070,28
32568,1500,GLN,66,14,285,33
32569,1500,GLN,73,16,025,39
32570,1500,GLN,75,31,143,30
32571,1500,GLN,65,64,326,26
32572,1500,GLN,88,30,250,37
32573,1500,GLN,81,30,313,33
32574,1500,GLN,72,45,073,32
32575,1500,GLN,87,04,209,
32576,1501,GPS,02,09,327,38
32577,1501,GPS,04,19,071,38
32578,1501,GPS,05,10,303,37
32579,1501,GPS,06,36,210,40
32580,1501,GPS,07,62,146,36
32581,1501,GPS,09,56,067,39
32582,1501,GPS,11,47,258,36
32583,1501,GPS,16,13,045,32
32584,1501,GPS,20,46,298,39
32585,1501,GPS,26,01,019,28
32586,1501,GPS,29,05,329,30
32587,1501,GPS,30,35,189,38
32588,1501,GLN,74,45,070,38
32589,1501,GLN,66,14,285,34
32590,1501,GLN,73,16,025,43
32591,1501,GLN,75,31,143,38
32592,1501,GLN,65,64,326,35
32593,1501,GLN,88,30,250,39
32594,1501,GLN,81,30,313,41
32595,1501,GLN,72,45,073,43
32596,1501,GLN,87,04,209,
32597,1502,GPS,02,09,327,45
32598,1502,GPS,04,19,071,36
32599,1502,GPS,05,10,303,44
32600,1502,GPS,06,36,210,38
32601,1502,GPS,07,62,146,33
32602,1502,GPS,09,56,067,37
32603,1502,GPS,11,47,258,42
32604,1502,GPS,16,13,045,29
32605,1502,GPS,20,46,298,44
32606,1502,GPS,29,05,329,41
32607,1502,GPS,30,35,189,42
32608,1502,GLN,74,45,070,36
32609,1502,GLN,66,14,285,32
32610,1502,GLN,73,16,025,39
32611,1502,GLN,75,31,143,47
32612,1502,GLN,65,64,326,39
32613,1502,GLN,88,30,250,40
32614,1502,GLN,81,30,313,43
32615,1502,GLN,72,45,073,38
32616,1502,GLN,87,04,209,
32617,1503,GPS,02,09,327,40
32618,1503,GPS,04,19,071,38
32619,1503,GPS,05,10,303,38
32620,1503,GPS,06,36,210,40
32621,1503,GPS,07,62,146,42
32622,1503,GPS,09,56,067,40
32623,1503,GPS,11,47,258,41
32624,1503,GPS,16,13,045,35
32625,1503,GPS,20,46,298,42
32626,1503,GPS,29,05,329,38
32627,1503,GPS,30,35,189,41
32628,1503,GPS,26,01,019,
32629,1503,GLN,74,45,070,36
32630,1503,GLN,66,14,285,38
32631,1503,GLN,73,16,025,30
32632,1503,GLN,75,31,143,39
32633,1503,GLN,65,64,326,31
32634,1503,GLN,88,30,250,43
32635,1503,GLN,81,30,313,41
32636,1503,GLN,72,45,073,42
32637,1503,GLN,87,04,209,
32638,1504,GPS,02,09,327,44
32639,1504,GPS,04,19,071,37
32640,1504,GPS,05,10,303,45
32641,1504,GPS,06,36,210,40
32642,1504,GPS,07,62,146,39
32643,1504,GPS,09,56,067,40
32644,1504,GPS,11,47,258,39
32645,1504,GPS,16,13,045,41
32646,1504,GPS,20,46,298,37
32647,1504,GPS,26,01,019,30
32648,1504,GPS,29,05,329,36
32649,1504,GPS,30,35,189,40
32650,1504,GLN,74,45,070,36
32651,1504,GLN,66,14,285,33
32652,1504,GLN,73,16,025,43
32653,1504,GLN,75,31,143,38
32654,1504,GLN,65,64,326,34
32655,1504,GLN,88,30,250,42
32656,1504,GLN,81,30,313,42
32657,1504,GLN,72,45,073,41
32658,1504,GLN,87,04,209,
32659,1505,GPS,02,09,327,44
32660,1505,GPS,04,19,071,38
32661,1505,GPS,05,10,303,44
32662,1505,GPS,06,36,210,37
32663,1505,GPS,07,62,146,40
32664,1505,GPS,09,56,067,34
32665,1505,GPS,11,47,258,41
32666,1505,GPS,16,13,045,27
32667,1505,GPS,20,46,298,32
32668,1505,GPS,29,05,329,47
32669,1505,GPS,30,35,189,39
32670,1505,GLN,74,45,070,33
32671,1505,GLN,73,16,025,32
32672,1505,GLN,75,31,143,42
32673,1505,GLN,65,64,326,36
32674,1505,GLN,88,30,250,41
32675,1505,GLN,81,30,313,41
32676,1505,GLN,72,45,073,37
32677,1505,GLN,87,04,209,
32678,1506,GPS,02,09,327,43
32679,1506,GPS,04,19,071,38
32680,1506,GPS,05,10,303,43
32681,1506,GPS,06,36,210,34
32682,1506,GPS,07,62,144,39
32683,1506,GPS,09,55,067,37
32684,1506,GPS,11,47,257,45
32685,1506,GPS,16,13,045,31
32686,1506,GPS,20,47,298,36
32687,1506,GPS,29,05,327,42
32688,1506,GPS,30,35,189,39
32689,1506,GPS,26,01,019,
32690,1506,GLN,74,45,070,33
32691,1506,GLN,73,16,025,35
32692,1506,GLN,75,31,143,40
32693,1506,GLN,88,30,250,36
32694,1506,GLN,81,30,313,37
32695,1506,GLN,72,45,073,35
32696,1506,GLN,66,14,285,
32697,1506,GLN,87,04,209,
32698,1507,GPS,02,09,327,45
