rid,time,satnum,elev,azim,SNR
1363,15:22:24 Z,07,56,173,35
1363,15:22:24 Z,09,67,075,31
1363,15:22:24 Z,11,44,270,34
1363,15:22:24 Z,16,20,055,34
1363,15:22:24 Z,20,39,300,27
1363,15:22:24 Z,26,11,031,30
1363,15:22:24 Z,29,07,338,28
1363,15:22:24 Z,30,27,199,32
1363,15:22:24 Z,39,29,165,30
1364,15:22:29 Z,02,27,309,36
1364,15:22:29 Z,04,29,077,26
1364,15:22:29 Z,05,04,307,26
1364,15:22:29 Z,06,37,224,28
1364,15:22:29 Z,07,56,173,34
1364,15:22:29 Z,09,67,075,31
1364,15:22:29 Z,11,44,270,34
1364,15:22:29 Z,16,20,055,33
1364,15:22:29 Z,20,39,300,27
1364,15:22:29 Z,26,11,031,30
1364,15:22:29 Z,29,07,338,28
1364,15:22:29 Z,30,27,199,32
1364,15:22:29 Z,39,29,165,30
1365,15:22:34 Z,02,27,309,36
1365,15:22:34 Z,04,29,077,27
1365,15:22:34 Z,05,05,307,25
1365,15:22:34 Z,06,37,224,27
1365,15:22:34 Z,07,57,173,35
1365,15:22:34 Z,09,67,075,31
1365,15:22:34 Z,11,44,270,34
1365,15:22:34 Z,16,20,055,30
1365,15:22:34 Z,20,39,300,27
1365,15:22:34 Z,26,11,031,30
1365,15:22:34 Z,29,07,338,29
1365,15:22:34 Z,30,27,199,32
1365,15:22:34 Z,39,29,165,30
1366,15:22:39 Z,02,27,309,36
1366,15:22:39 Z,04,29,077,27
1366,15:22:39 Z,05,05,307,25
1366,15:22:39 Z,06,37,224,27
1366,15:22:39 Z,07,57,173,34
1366,15:22:39 Z,09,67,075,32
1366,15:22:39 Z,11,44,270,35
1366,15:22:39 Z,16,20,055,31
1366,15:22:39 Z,20,39,300,24
1366,15:22:39 Z,26,11,031,27
1366,15:22:39 Z,29,07,338,27
1366,15:22:39 Z,30,27,199,32
1366,15:22:39 Z,39,29,165,30
1367,15:22:44 Z,02,27,309,36
1367,15:22:44 Z,04,29,077,27
1367,15:22:44 Z,05,05,307,25
1367,15:22:44 Z,06,37,224,28
1367,15:22:44 Z,07,57,173,34
1367,15:22:44 Z,09,67,075,30
1367,15:22:44 Z,11,44,270,35
1367,15:22:44 Z,16,20,055,28
1367,15:22:44 Z,20,39,300,23
1367,15:22:44 Z,26,11,031,30
1367,15:22:44 Z,29,07,338,27
1367,15:22:44 Z,30,27,199,32
1367,15:22:44 Z,39,29,165,30
1368,15:22:49 Z,02,27,309,35
1368,15:22:49 Z,04,29,077,27
1368,15:22:49 Z,05,05,307,25
1368,15:22:49 Z,06,37,224,28
1368,15:22:49 Z,07,57,173,34
1368,15:22:49 Z,09,67,075,29
1368,15:22:49 Z,11,44,270,35
1368,15:22:49 Z,16,20,055,28
1368,15:22:49 Z,20,40,300,21
1368,15:22:49 Z,26,11,031,26
1368,15:22:49 Z,29,07,338,27
1368,15:22:49 Z,30,27,199,32
1368,15:22:49 Z,39,29,165,30
1369,15:22:54 Z,02,27,309,37
1369,15:22:54 Z,04,29,077,27
1369,15:22:54 Z,05,05,307,25
1369,15:22:54 Z,06,37,224,28
1369,15:22:54 Z,07,57,173,35
1369,15:22:54 Z,09,67,075,30
1369,15:22:54 Z,11,44,270,35
1369,15:22:54 Z,16,20,055,27
1369,15:22:54 Z,20,40,300,25
1369,15:22:54 Z,26,11,031,29
1369,15:22:54 Z,29,07,338,27
1369,15:22:54 Z,30,27,199,32
1369,15:22:54 Z,39,29,165,30
1370,15:22:59 Z,02,27,309,36
1370,15:22:59 Z,04,29,077,25
1370,15:22:59 Z,05,05,307,26
1370,15:22:59 Z,06,37,224,30
1370,15:22:59 Z,07,57,173,35
1370,15:22:59 Z,09,67,075,30
1370,15:22:59 Z,11,44,270,35
1370,15:22:59 Z,16,20,055,26
1370,15:22:59 Z,20,40,300,31
1370,15:22:59 Z,26,11,031,29
1370,15:22:59 Z,29,07,338,29
1370,15:22:59 Z,30,27,199,32
1370,15:22:59 Z,39,29,165,30
1371,15:23:04 Z,02,27,309,35
1371,15:23:04 Z,04,29,077,25
1371,15:23:04 Z,05,05,307,23
1371,15:23:04 Z,06,37,224,27
1371,15:23:04 Z,07,57,173,34
1371,15:23:04 Z,09,67,075,30
1371,15:23:04 Z,11,44,270,35
1371,15:23:04 Z,16,20,055,21
1371,15:23:04 Z,20,40,300,26
1371,15:23:04 Z,26,11,031,29
1371,15:23:04 Z,29,07,338,27
1371,15:23:04 Z,30,27,199,30
1371,15:23:04 Z,39,29,165,31
1372,15:23:09 Z,02,27,309,36
1372,15:23:09 Z,04,29,077,27
1372,15:23:09 Z,05,05,307,23
1372,15:23:09 Z,06,37,224,28
1372,15:23:09 Z,07,57,173,35
1372,15:23:09 Z,09,67,075,30
1372,15:23:09 Z,11,44,270,36
1372,15:23:09 Z,16,20,055,21
1372,15:23:09 Z,20,40,300,27
1372,15:23:09 Z,26,11,031,30
1372,15:23:09 Z,29,07,338,25
1372,15:23:09 Z,30,27,199,30
1372,15:23:09 Z,39,29,165,30
1373,15:23:14 Z,02,27,309,37
1373,15:23:14 Z,04,29,077,21
1373,15:23:14 Z,05,05,307,22
1373,15:23:14 Z,06,37,224,28
1373,15:23:14 Z,07,57,173,35
1373,15:23:14 Z,09,67,075,29
1373,15:23:14 Z,11,44,270,36
1373,15:23:14 Z,16,20,055,26
1373,15:23:14 Z,20,40,300,25
1373,15:23:14 Z,26,11,031,31
1373,15:23:14 Z,29,07,338,21
1373,15:23:14 Z,30,27,199,30
1373,15:23:14 Z,39,29,165,30
1374,15:23:19 Z,02,28,309,37
1374,15:23:19 Z,04,29,077,19
1374,15:23:19 Z,05,05,307,24
1374,15:23:19 Z,06,36,223,31
1374,15:23:19 Z,07,57,173,35
1374,15:23:19 Z,09,67,075,29
1374,15:23:19 Z,11,44,270,36
1374,15:23:19 Z,16,20,055,26
1374,15:23:19 Z,20,40,300,25
1374,15:23:19 Z,26,11,031,31
1374,15:23:19 Z,29,07,338,24
1374,15:23:19 Z,30,27,199,31
1374,15:23:19 Z,39,29,165,30
1375,15:23:24 Z,02,28,309,36
1375,15:23:24 Z,04,29,077,21
1375,15:23:24 Z,05,05,307,18
1375,15:23:24 Z,06,36,223,29
1375,15:23:24 Z,07,57,173,35
1375,15:23:24 Z,09,66,076,28
1375,15:23:24 Z,11,44,269,35
1375,15:23:24 Z,16,20,055,26
1375,15:23:24 Z,20,40,300,26
1375,15:23:24 Z,26,11,031,31
1375,15:23:24 Z,29,07,338,23
1375,15:23:24 Z,30,27,199,31
1375,15:23:24 Z,39,29,165,30
1375,15:23:24 Z,39,29,165,30
1376,15:23:29 Z,02,28,309,36
1376,15:23:29 Z,04,29,077,26
1376,15:23:29 Z,05,05,307,24
1376,15:23:29 Z,06,36,223,30
1376,15:23:29 Z,07,57,173,34
1376,15:23:29 Z,09,66,076,30
1376,15:23:29 Z,11,44,269,35
1376,15:23:29 Z,16,20,054,26
1376,15:23:29 Z,20,40,300,27
1376,15:23:29 Z,26,11,031,31
1376,15:23:29 Z,29,07,338,27
1376,15:23:29 Z,30,27,199,32
1376,15:23:29 Z,39,29,165,30
1377,15:23:34 Z,02,28,309,36
1377,15:23:34 Z,04,29,077,22
1377,15:23:34 Z,05,05,307,22
1377,15:23:34 Z,06,36,223,29
1377,15:23:34 Z,07,57,173,35
1377,15:23:34 Z,09,66,076,31
1377,15:23:34 Z,11,44,269,35
1377,15:23:34 Z,16,20,054,29
1377,15:23:34 Z,20,40,300,27
1377,15:23:34 Z,26,11,031,32
1377,15:23:34 Z,29,07,338,26
1377,15:23:34 Z,30,27,199,32
1377,15:23:34 Z,39,29,165,30
1378,15:23:39 Z,02,28,309,35
1378,15:23:39 Z,04,29,077,23
1378,15:23:39 Z,05,05,307,25
1378,15:23:39 Z,06,36,223,29
1378,15:23:39 Z,07,57,173,35
1378,15:23:39 Z,09,66,076,30
1378,15:23:39 Z,11,44,269,34
1378,15:23:39 Z,16,20,054,29
1378,15:23:39 Z,20,40,300,27
1378,15:23:39 Z,26,11,030,32
1378,15:23:39 Z,29,07,338,28
1378,15:23:39 Z,30,27,199,32
1378,15:23:39 Z,39,29,165,30
1379,15:23:44 Z,02,28,309,36
1379,15:23:44 Z,04,29,077,25
1379,15:23:44 Z,05,05,307,23
1379,15:23:44 Z,06,36,223,29
1379,15:23:44 Z,07,57,173,35
1379,15:23:44 Z,09,66,076,30
1379,15:23:44 Z,11,44,269,35
1379,15:23:44 Z,16,20,054,29
1379,15:23:44 Z,20,40,300,26
1379,15:23:44 Z,26,11,030,33
1379,15:23:44 Z,29,07,337,27
1379,15:23:44 Z,30,28,199,31
1379,15:23:44 Z,39,29,165,30
1380,15:23:49 Z,02,28,309,35
1380,15:23:49 Z,04,29,077,26
1380,15:23:49 Z,05,05,307,28
1380,15:23:49 Z,06,36,223,30
1380,15:23:49 Z,07,57,173,34
1380,15:23:49 Z,09,66,076,29
1380,15:23:49 Z,11,44,269,35
1380,15:23:49 Z,16,20,054,31
1380,15:23:49 Z,20,40,300,22
1380,15:23:49 Z,26,11,030,30
1380,15:23:49 Z,29,07,337,28
1380,15:23:49 Z,30,28,199,31
1380,15:23:49 Z,39,29,165,30
1381,15:23:54 Z,02,28,309,36
1381,15:23:54 Z,04,29,077,28
1381,15:23:54 Z,05,05,307,24
1381,15:23:54 Z,06,36,223,28
1381,15:23:54 Z,07,57,173,35
1381,15:23:54 Z,09,66,076,29
1381,15:23:54 Z,11,44,269,35
1381,15:23:54 Z,16,20,054,31
1381,15:23:54 Z,20,40,300,16
1381,15:23:54 Z,26,11,030,29
1381,15:23:54 Z,29,07,337,27
1381,15:23:54 Z,30,28,199,31
1381,15:23:54 Z,39,29,165,30
1382,15:23:59 Z,02,28,309,34
1382,15:23:59 Z,04,29,077,26
1382,15:23:59 Z,05,05,307,31
1382,15:23:59 Z,06,36,223,33
1382,15:23:59 Z,07,57,173,35
1382,15:23:59 Z,09,66,076,30
1382,15:23:59 Z,11,44,269,35
1382,15:23:59 Z,16,20,054,34
1382,15:23:59 Z,20,40,300,24
1382,15:23:59 Z,26,11,030,33
1382,15:23:59 Z,29,07,337,29
1382,15:23:59 Z,30,28,199,29
1382,15:23:59 Z,39,29,165,29
1383,15:24:04 Z,02,28,309,23
1383,15:24:04 Z,04,28,077,31
1383,15:24:04 Z,05,05,307,35
1383,15:24:04 Z,06,36,223,34
1383,15:24:04 Z,07,57,173,37
1383,15:24:04 Z,09,66,076,34
1383,15:24:04 Z,11,44,269,38
1383,15:24:04 Z,16,20,054,23
1383,15:24:04 Z,20,40,300,26
1383,15:24:04 Z,26,11,030,29
1383,15:24:04 Z,29,07,337,30
1383,15:24:04 Z,30,28,199,23
1384,15:24:09 Z,02,28,309,20
1384,15:24:09 Z,04,28,077,29
1384,15:24:09 Z,05,05,307,33
1384,15:24:09 Z,06,36,223,33
1384,15:24:09 Z,07,57,173,37
1384,15:24:09 Z,09,66,076,34
1384,15:24:09 Z,11,44,269,37
1384,15:24:09 Z,16,20,054,25
1384,15:24:09 Z,20,40,300,29
1384,15:24:09 Z,26,11,030,26
1384,15:24:09 Z,29,07,337,25
1384,15:24:09 Z,30,28,199,20
1385,15:24:14 Z,02,28,309,19
1385,15:24:14 Z,04,28,077,30
1385,15:24:14 Z,05,05,307,35
1385,15:24:14 Z,06,36,223,33
1385,15:24:14 Z,07,57,173,37
1385,15:24:14 Z,09,66,076,34
1385,15:24:14 Z,11,44,269,37
1385,15:24:14 Z,16,20,054,23
1385,15:24:14 Z,20,40,300,26
1385,15:24:14 Z,26,11,030,27
1385,15:24:14 Z,29,07,337,24
1385,15:24:14 Z,30,28,199,21
1386,15:24:19 Z,02,28,309,15
1386,15:24:19 Z,04,28,077,30
1386,15:24:19 Z,05,05,307,34
1386,15:24:19 Z,06,36,223,33
1386,15:24:19 Z,07,57,173,37
1386,15:24:19 Z,09,66,076,34
1386,15:24:19 Z,11,44,269,37
1386,15:24:19 Z,16,20,054,23
1386,15:24:19 Z,20,40,300,26
1386,15:24:19 Z,26,11,030,27
1386,15:24:19 Z,29,07,337,23
1386,15:24:19 Z,30,28,199,19
1387,15:24:24 Z,02,28,309,20
1387,15:24:24 Z,04,28,077,31
1387,15:24:24 Z,05,05,307,34
1387,15:24:24 Z,06,36,223,32
1387,15:24:24 Z,07,57,173,38
1387,15:24:24 Z,09,66,076,35
1387,15:24:24 Z,11,44,269,37
1387,15:24:24 Z,16,20,054,22
1387,15:24:24 Z,20,40,300,26
1387,15:24:24 Z,26,11,030,27
1387,15:24:24 Z,29,07,337,24
1387,15:24:24 Z,30,28,199,21
1388,15:24:29 Z,02,28,309,23
1388,15:24:29 Z,04,28,077,31
1388,15:24:29 Z,05,05,307,34
1388,15:24:29 Z,06,36,223,33
1388,15:24:29 Z,07,57,173,37
1388,15:24:29 Z,09,66,076,35
1388,15:24:29 Z,11,44,269,37
1388,15:24:29 Z,16,20,054,23
1388,15:24:29 Z,20,40,300,27
1388,15:24:29 Z,26,10,030,27
1388,15:24:29 Z,29,07,337,24
1388,15:24:29 Z,30,28,199,23
1389,15:24:34 Z,02,28,309,20
1389,15:24:34 Z,04,28,077,30
1389,15:24:34 Z,05,05,307,35
1389,15:24:34 Z,06,36,223,33
1389,15:24:34 Z,07,57,173,37
1389,15:24:34 Z,09,66,076,35
1389,15:24:34 Z,11,44,269,38
1389,15:24:34 Z,16,20,054,21
1389,15:24:34 Z,20,40,300,21
1389,15:24:34 Z,26,10,030,27
1389,15:24:34 Z,29,07,337,26
1389,15:24:34 Z,30,28,199,25
1390,15:24:39 Z,02,28,309,19
1390,15:24:39 Z,04,28,077,30
1390,15:24:39 Z,05,05,307,34
1390,15:24:39 Z,06,36,223,33
1390,15:24:39 Z,07,57,173,37
1390,15:24:39 Z,09,66,076,34
1390,15:24:39 Z,11,44,269,37
1390,15:24:39 Z,16,20,054,25
1390,15:24:39 Z,20,40,300,24
1390,15:24:39 Z,26,10,030,27
1390,15:24:39 Z,29,07,337,31
1390,15:24:39 Z,30,28,199,23
1391,15:24:44 Z,02,28,309,23
1391,15:24:44 Z,04,28,077,25
1391,15:24:44 Z,05,05,307,31
1391,15:24:44 Z,06,36,223,30
1391,15:24:44 Z,07,57,173,37
1391,15:24:44 Z,09,66,076,34
1391,15:24:44 Z,11,44,269,38
1391,15:24:44 Z,16,20,054,32
1391,15:24:44 Z,20,40,300,28
1391,15:24:44 Z,26,10,030,25
1391,15:24:44 Z,29,07,337,32
1391,15:24:44 Z,30,28,199,25
1392,15:24:49 Z,02,28,308,22
1392,15:24:49 Z,04,28,077,24
1392,15:24:49 Z,05,05,307,33
1392,15:24:49 Z,06,36,223,33
1392,15:24:49 Z,07,57,173,38
1392,15:24:49 Z,09,66,076,34
1392,15:24:49 Z,11,44,269,37
1392,15:24:49 Z,16,20,054,29
1392,15:24:49 Z,20,40,300,30
1392,15:24:49 Z,26,10,030,25
1392,15:24:49 Z,29,07,337,32
1392,15:24:49 Z,30,28,199,24
1393,15:24:54 Z,02,28,308,24
1393,15:24:54 Z,04,28,077,24
1393,15:24:54 Z,05,05,307,34
1393,15:24:54 Z,06,36,223,34
1393,15:24:54 Z,07,58,172,38
1393,15:24:54 Z,09,66,076,34
1393,15:24:54 Z,11,44,269,38
1393,15:24:54 Z,16,20,054,28
1393,15:24:54 Z,20,40,300,30
1393,15:24:54 Z,26,10,030,19
1393,15:24:54 Z,29,07,337,32
1393,15:24:54 Z,30,28,199,26
1394,15:24:59 Z,02,28,308,26
1394,15:24:59 Z,04,28,077,25
1394,15:24:59 Z,05,05,307,30
1394,15:24:59 Z,06,36,223,34
1394,15:24:59 Z,07,58,172,38
1394,15:24:59 Z,09,66,076,34
1394,15:24:59 Z,11,44,268,38
1394,15:24:59 Z,16,20,054,31
1394,15:24:59 Z,20,40,300,27
1394,15:24:59 Z,26,10,030,24
1394,15:24:59 Z,29,07,337,31
1394,15:24:59 Z,30,28,199,19
1395,15:25:04 Z,02,28,308,28
1395,15:25:04 Z,04,28,077,23
1395,15:25:04 Z,05,05,307,32
1395,15:25:04 Z,06,36,223,31
1395,15:25:04 Z,07,58,172,38
1395,15:25:04 Z,09,66,076,34
1395,15:25:04 Z,11,44,268,35
1395,15:25:04 Z,16,20,054,32
1395,15:25:04 Z,20,40,300,26
1395,15:25:04 Z,26,10,030,27
1395,15:25:04 Z,29,07,337,30
1395,15:25:04 Z,30,28,199,22
1396,15:25:09 Z,02,28,308,26
1396,15:25:09 Z,04,28,077,25
1396,15:25:09 Z,05,05,307,35
1396,15:25:09 Z,06,36,223,36
1396,15:25:09 Z,07,58,172,38
1396,15:25:09 Z,09,66,076,35
1396,15:25:09 Z,11,44,268,38
1396,15:25:09 Z,16,20,054,31
1396,15:25:09 Z,20,41,300,29
1396,15:25:09 Z,26,10,030,26
1396,15:25:09 Z,29,07,337,32
1396,15:25:09 Z,30,28,199,27
1397,15:25:14 Z,02,28,308,27
1397,15:25:14 Z,04,28,077,28
1397,15:25:14 Z,05,05,307,33
1397,15:25:14 Z,06,36,223,33
1397,15:25:14 Z,07,58,172,37
1397,15:25:14 Z,09,66,076,34
1397,15:25:14 Z,11,44,268,38
1397,15:25:14 Z,16,20,054,33
1397,15:25:14 Z,20,41,300,27
1397,15:25:14 Z,26,10,030,27
1397,15:25:14 Z,29,07,337,29
1397,15:25:14 Z,30,28,199,25
1398,15:25:19 Z,02,28,308,28
1398,15:25:19 Z,04,28,077,23
1398,15:25:19 Z,05,05,307,33
1398,15:25:19 Z,06,36,223,32
1398,15:25:19 Z,07,58,172,37
1398,15:25:19 Z,09,66,076,34
1398,15:25:19 Z,11,44,268,37
1398,15:25:19 Z,16,20,054,34
1398,15:25:19 Z,20,41,300,28
1398,15:25:19 Z,26,10,030,29
1398,15:25:19 Z,29,07,337,30
1398,15:25:19 Z,30,28,199,20
1399,15:25:24 Z,02,28,308,28
1399,15:25:24 Z,04,28,077,24
1399,15:25:24 Z,05,05,307,33
1399,15:25:24 Z,06,36,223,32
1399,15:25:24 Z,07,58,172,37
1399,15:25:24 Z,09,66,076,34
1399,15:25:24 Z,11,44,268,37
1399,15:25:24 Z,16,20,054,34
1399,15:25:24 Z,20,41,300,28
1399,15:25:24 Z,26,10,030,29
1399,15:25:24 Z,29,07,337,29
1399,15:25:24 Z,30,28,199,18
1400,15:25:29 Z,02,28,308,30
1400,15:25:29 Z,04,28,077,22
1400,15:25:29 Z,05,05,307,34
1400,15:25:29 Z,06,36,223,33
1400,15:25:29 Z,07,58,172,37
1400,15:25:29 Z,09,66,076,34
1400,15:25:29 Z,11,44,268,38
1400,15:25:29 Z,16,20,054,35
1400,15:25:29 Z,20,41,300,29
1400,15:25:29 Z,26,10,030,29
1400,15:25:29 Z,29,07,337,31
1400,15:25:29 Z,30,28,199,20
1401,15:25:34 Z,02,28,308,30
1401,15:25:34 Z,04,28,077,26
1401,15:25:34 Z,05,05,307,21
1401,15:25:34 Z,06,36,223,37
1401,15:25:34 Z,07,58,172,19
1401,15:25:34 Z,09,66,076,30
1401,15:25:34 Z,11,44,268,35
1401,15:25:34 Z,16,20,054,37
1401,15:25:34 Z,20,41,300,29
1401,15:25:34 Z,26,10,030,27
1401,15:25:34 Z,29,07,337,31
1401,15:25:34 Z,30,28,199,30
1402,15:25:39 Z,02,28,308,31
1402,15:25:39 Z,04,28,077,25
1402,15:25:39 Z,05,06,307,27
1402,15:25:39 Z,06,36,223,35
1402,15:25:39 Z,07,58,172,29
1402,15:25:39 Z,09,66,076,32
1402,15:25:39 Z,11,44,268,36
1402,15:25:39 Z,16,20,054,29
1402,15:25:39 Z,20,41,300,33
1402,15:25:39 Z,26,10,030,29
1402,15:25:39 Z,29,07,337,32
1402,15:25:39 Z,30,28,199,32
1403,15:25:44 Z,02,28,308,31
1403,15:25:44 Z,04,28,077,22
1403,15:25:44 Z,05,06,307,27
1403,15:25:44 Z,06,35,223,34
1403,15:25:44 Z,07,58,172,31
1403,15:25:44 Z,09,65,076,33
1403,15:25:44 Z,11,44,268,36
1403,15:25:44 Z,16,20,054,28
1403,15:25:44 Z,20,41,300,34
1403,15:25:44 Z,26,10,030,28
1403,15:25:44 Z,29,07,337,32
1403,15:25:44 Z,30,28,199,31
1404,15:25:49 Z,02,28,308,31
1404,15:25:49 Z,04,28,077,22
1404,15:25:49 Z,05,06,307,26
1404,15:25:49 Z,06,35,223,34
1404,15:25:49 Z,07,58,172,31
1404,15:25:49 Z,09,65,076,33
1404,15:25:49 Z,11,44,268,36
1404,15:25:49 Z,16,20,054,27
1404,15:25:49 Z,20,41,300,34
1404,15:25:49 Z,26,10,030,29
1404,15:25:49 Z,29,07,337,33
1404,15:25:49 Z,30,28,199,29
1405,15:25:54 Z,02,28,308,31
1405,15:25:54 Z,04,28,077,29
1405,15:25:54 Z,05,06,307,27
1405,15:25:54 Z,06,35,223,33
1405,15:25:54 Z,07,58,172,32
1405,15:25:54 Z,09,65,076,33
1405,15:25:54 Z,11,44,268,38
1405,15:25:54 Z,16,20,053,29
1405,15:25:54 Z,20,41,300,33
1405,15:25:54 Z,26,10,030,27
1405,15:25:54 Z,29,07,337,33
1405,15:25:54 Z,30,28,199,29
1406,15:25:59 Z,02,28,308,32
1406,15:25:59 Z,04,28,077,28
1406,15:25:59 Z,05,06,307,22
1406,15:25:59 Z,06,35,223,37
1406,15:25:59 Z,07,58,172,33
1406,15:25:59 Z,09,65,076,33
1406,15:25:59 Z,11,44,268,37
1406,15:25:59 Z,16,20,053,30
1406,15:25:59 Z,20,41,300,35
1406,15:25:59 Z,26,10,030,26
1406,15:25:59 Z,29,07,337,32
1406,15:25:59 Z,30,28,199,31
1407,15:26:04 Z,02,28,308,30
1407,15:26:04 Z,04,28,077,31
1407,15:26:04 Z,05,06,307,25
1407,15:26:04 Z,06,35,223,36
1407,15:26:04 Z,07,58,172,33
1407,15:26:04 Z,09,65,076,31
1407,15:26:04 Z,11,44,268,36
1407,15:26:04 Z,16,20,053,32
1407,15:26:04 Z,20,41,300,34
1407,15:26:04 Z,26,10,030,30
1407,15:26:04 Z,29,07,336,32
1407,15:26:04 Z,30,29,199,29
1408,15:26:09 Z,02,28,308,30
1408,15:26:09 Z,04,28,077,28
1408,15:26:09 Z,05,06,307,24
1408,15:26:09 Z,06,35,223,35
1408,15:26:09 Z,07,58,172,30
1408,15:26:09 Z,09,65,076,29
1408,15:26:09 Z,11,44,268,38
1408,15:26:09 Z,16,20,053,32
1408,15:26:09 Z,20,41,300,34
1408,15:26:09 Z,26,10,030,27
1408,15:26:09 Z,29,07,336,34
1408,15:26:09 Z,30,29,199,29
1409,15:26:14 Z,02,28,308,29
1409,15:26:14 Z,04,28,077,28
1409,15:26:14 Z,05,06,307,15
1409,15:26:14 Z,06,35,223,35
1409,15:26:14 Z,07,58,172,27
1409,15:26:14 Z,09,65,076,29
1409,15:26:14 Z,11,44,268,38
1409,15:26:14 Z,16,20,053,33
1409,15:26:14 Z,20,41,300,35
1409,15:26:14 Z,26,10,030,30
1409,15:26:14 Z,29,07,336,33
1409,15:26:14 Z,30,29,199,27
1410,15:26:19 Z,02,28,308,27
1410,15:26:19 Z,04,28,077,28
1410,15:26:19 Z,05,06,307,21
1410,15:26:19 Z,06,35,223,34
1410,15:26:19 Z,07,58,172,27
1410,15:26:19 Z,09,65,076,29
1410,15:26:19 Z,11,44,268,37
1410,15:26:19 Z,16,20,053,33
1410,15:26:19 Z,20,41,300,35
1410,15:26:19 Z,26,10,030,30
1410,15:26:19 Z,29,07,336,33
1410,15:26:19 Z,30,29,199,28
1410,15:26:19 Z,39,29,165,33
1411,15:26:24 Z,02,28,308,24
1411,15:26:24 Z,04,28,077,26
1411,15:26:24 Z,05,06,307,27
1411,15:26:24 Z,06,35,223,35
1411,15:26:24 Z,07,58,172,27
1411,15:26:24 Z,09,65,076,30
1411,15:26:24 Z,11,44,268,38
1411,15:26:24 Z,16,20,053,33
1411,15:26:24 Z,20,41,300,36
1411,15:26:24 Z,26,10,030,31
1411,15:26:24 Z,29,07,336,32
1411,15:26:24 Z,30,29,199,29
1411,15:26:24 Z,39,29,165,32
1412,15:26:29 Z,02,28,308,21
1412,15:26:29 Z,04,27,078,27
1412,15:26:29 Z,05,06,307,26
1412,15:26:29 Z,06,35,222,32
1412,15:26:29 Z,07,58,172,28
1412,15:26:29 Z,09,65,076,30
1412,15:26:29 Z,11,44,268,37
1412,15:26:29 Z,16,20,053,34
1412,15:26:29 Z,20,41,300,35
1412,15:26:29 Z,26,10,030,32
1412,15:26:29 Z,29,07,336,32
1412,15:26:29 Z,30,29,199,32
1412,15:26:29 Z,39,29,165,32
1413,15:26:34 Z,02,28,308,18
1413,15:26:34 Z,04,27,078,27
1413,15:26:34 Z,05,06,307,25
1413,15:26:34 Z,06,35,222,33
1413,15:26:34 Z,07,58,172,27
1413,15:26:34 Z,09,65,076,30
1413,15:26:34 Z,11,44,267,37
1413,15:26:34 Z,16,20,053,35
1413,15:26:34 Z,20,41,300,35
1413,15:26:34 Z,26,10,030,32
1413,15:26:34 Z,29,07,336,32
1413,15:26:34 Z,30,29,199,29
1413,15:26:34 Z,39,29,165,32
1414,15:26:39 Z,02,28,308,21
1414,15:26:39 Z,04,27,078,27
1414,15:26:39 Z,05,06,307,25
1414,15:26:39 Z,06,35,222,35
1414,15:26:39 Z,07,58,172,27
1414,15:26:39 Z,09,65,076,30
1414,15:26:39 Z,11,44,267,37
1414,15:26:39 Z,16,20,053,34
1414,15:26:39 Z,20,41,300,35
1414,15:26:39 Z,26,10,030,31
1414,15:26:39 Z,29,07,336,33
1414,15:26:39 Z,30,29,199,29
1414,15:26:39 Z,39,29,165,31
1415,15:26:44 Z,02,28,308,18
1415,15:26:44 Z,04,27,078,26
1415,15:26:44 Z,05,06,307,23
1415,15:26:44 Z,06,35,222,34
1415,15:26:44 Z,02,28,308,18
1415,15:26:44 Z,04,27,078,26
1415,15:26:44 Z,05,06,307,23
1415,15:26:44 Z,06,35,222,34
1415,15:26:44 Z,07,58,172,28
1415,15:26:44 Z,09,65,076,31
1415,15:26:44 Z,11,44,267,37
1415,15:26:44 Z,16,20,053,34
1415,15:26:44 Z,20,41,299,35
1415,15:26:44 Z,26,10,030,31
1415,15:26:44 Z,29,07,336,34
1415,15:26:44 Z,30,29,199,29
1415,15:26:44 Z,39,29,165,31
1416,15:26:49 Z,02,28,308,19
1416,15:26:49 Z,04,27,078,25
1416,15:26:49 Z,05,06,307,26
1416,15:26:49 Z,06,35,222,32
1416,15:26:49 Z,07,58,172,27
1416,15:26:49 Z,09,65,076,31
1416,15:26:49 Z,11,44,267,37
1416,15:26:49 Z,16,20,053,33
1416,15:26:49 Z,20,41,299,35
1416,15:26:49 Z,26,10,029,30
1416,15:26:49 Z,29,07,336,33
1416,15:26:49 Z,30,29,199,30
1416,15:26:49 Z,39,29,165,32
1417,15:26:54 Z,02,28,308,17
1417,15:26:54 Z,04,27,078,23
1417,15:26:54 Z,05,06,307,24
1417,15:26:54 Z,06,35,222,33
1417,15:26:54 Z,07,58,172,29
1417,15:26:54 Z,09,65,076,31
1417,15:26:54 Z,11,44,267,37
1417,15:26:54 Z,16,20,053,35
1417,15:26:54 Z,20,41,299,34
1417,15:26:54 Z,26,10,029,31
1417,15:26:54 Z,29,07,336,32
1417,15:26:54 Z,30,29,199,30
1417,15:26:54 Z,39,29,165,31
1418,15:26:59 Z,02,28,308,18
1418,15:26:59 Z,04,27,078,24
1418,15:26:59 Z,05,06,307,23
1418,15:26:59 Z,06,35,222,32
1418,15:26:59 Z,07,58,172,29
1418,15:26:59 Z,09,65,076,30
1418,15:26:59 Z,11,44,267,37
1418,15:26:59 Z,16,20,053,34
1418,15:26:59 Z,20,41,299,34
1418,15:26:59 Z,26,10,029,31
