rid,date,time,lat,lng
930,2022-08-30,14:46:39 Z,52.47113733333333,13.414336833333333
931,2022-08-30,14:46:44 Z,52.471141333333335,13.4145655
932,2022-08-30,14:46:49 Z,52.47114933333334,13.414784166666667
933,2022-08-30,14:46:54 Z,52.471151,13.414995666666666
934,2022-08-30,14:46:59 Z,52.471156,13.415216333333333
935,2022-08-30,14:47:04 Z,52.47116316666666,13.4154365
936,2022-08-30,14:47:09 Z,52.4711695,13.415650333333334
937,2022-08-30,14:47:14 Z,52.471172,13.415857
938,2022-08-30,14:47:19 Z,52.47117816666667,13.416053333333334
939,2022-08-30,14:47:24 Z,52.47117983333333,13.4162395
940,2022-08-30,14:47:29 Z,52.471180333333336,13.416411833333333
941,2022-08-30,14:47:34 Z,52.47118966666667,13.416574166666667
942,2022-08-30,14:47:39 Z,52.4712405,13.416715666666667
943,2022-08-30,14:47:44 Z,52.47132166666667,13.416809
944,2022-08-30,14:47:49 Z,52.47141533333333,13.416884666666666
945,2022-08-30,14:47:54 Z,52.47153766666667,13.416938
946,2022-08-30,14:47:59 Z,52.471688,13.416929166666666
947,2022-08-30,14:48:04 Z,52.4718305,13.416913166666667
948,2022-08-30,14:48:09 Z,52.47198016666667,13.416897
949,2022-08-30,14:48:14 Z,52.47213333333333,13.416870666666666
950,2022-08-30,14:48:19 Z,52.47227933333333,13.416837666666666
951,2022-08-30,14:48:24 Z,52.472429166666664,13.416800166666667
952,2022-08-30,14:48:29 Z,52.472577,13.416757
953,2022-08-30,14:48:34 Z,52.4727155,13.416719166666667
954,2022-08-30,14:48:39 Z,52.472859,13.416660833333333
955,2022-08-30,14:48:44 Z,52.473006,13.416592666666666
956,2022-08-30,14:48:49 Z,52.473140666666666,13.416536833333334
957,2022-08-30,14:48:54 Z,52.4732665,13.416483666666666
958,2022-08-30,14:48:59 Z,52.4733975,13.416444
959,2022-08-30,14:49:04 Z,52.473531666666666,13.416389333333333
960,2022-08-30,14:49:09 Z,52.473662,13.416334166666667
961,2022-08-30,14:49:14 Z,52.473792833333334,13.416281333333334
962,2022-08-30,14:49:19 Z,52.47392283333333,13.416225833333334
963,2022-08-30,14:49:24 Z,52.4740605,13.416193166666666
964,2022-08-30,14:49:29 Z,52.47421766666667,13.416172666666666
965,2022-08-30,14:49:34 Z,52.47437,13.416126833333333
966,2022-08-30,14:49:39 Z,52.474527333333334,13.416102666666667
967,2022-08-30,14:49:44 Z,52.47467966666667,13.416084333333334
968,2022-08-30,14:49:49 Z,52.47481766666667,13.416066
969,2022-08-30,14:49:54 Z,52.474958,13.416030666666666
970,2022-08-30,14:49:59 Z,52.475085,13.415978166666667
971,2022-08-30,14:50:04 Z,52.47520883333333,13.415943166666667
972,2022-08-30,14:50:09 Z,52.47532733333333,13.415928666666666
973,2022-08-30,14:50:14 Z,52.475420166666666,13.415889333333332
974,2022-08-30,14:50:19 Z,52.475477166666664,13.415882333333334
975,2022-08-30,14:50:24 Z,52.475482666666664,13.415880166666666
976,2022-08-30,14:50:29 Z,52.475483833333335,13.415878666666666
977,2022-08-30,14:50:34 Z,52.47548416666667,13.4158765
978,2022-08-30,14:50:39 Z,52.47548583333333,13.415875166666666
979,2022-08-30,14:50:44 Z,52.475485,13.415875166666666
980,2022-08-30,14:50:49 Z,52.475483,13.415874166666667
981,2022-08-30,14:50:54 Z,52.475484,13.415872833333333
982,2022-08-30,14:50:59 Z,52.475485166666665,13.415872333333333
983,2022-08-30,14:51:04 Z,52.47548616666667,13.415875166666666
984,2022-08-30,14:51:09 Z,52.475487333333334,13.415875
985,2022-08-30,14:51:14 Z,52.475488166666665,13.415874833333334
986,2022-08-30,14:51:19 Z,52.47548833333333,13.415874833333334
987,2022-08-30,14:51:24 Z,52.475488666666664,13.4158745
988,2022-08-30,14:51:29 Z,52.475487333333334,13.415874
989,2022-08-30,14:51:34 Z,52.4754865,13.415874333333333
990,2022-08-30,14:51:39 Z,52.4754835,13.415873
991,2022-08-30,14:51:44 Z,52.47548316666666,13.415874
992,2022-08-30,14:51:49 Z,52.47548366666667,13.415876
993,2022-08-30,14:51:54 Z,52.47548333333334,13.415876333333333
994,2022-08-30,14:51:59 Z,52.4754825,13.415876333333333
995,2022-08-30,14:52:04 Z,52.475483,13.415876166666667
996,2022-08-30,14:52:09 Z,52.475482666666664,13.415874666666667
997,2022-08-30,14:52:14 Z,52.475482166666666,13.415873
998,2022-08-30,14:52:19 Z,52.47548166666667,13.415872166666666
999,2022-08-30,14:52:24 Z,52.47548166666667,13.415873333333334
1000,2022-08-30,14:52:29 Z,52.47548316666666,13.415874833333334
1001,2022-08-30,14:52:34 Z,52.475485,13.415877333333333
1002,2022-08-30,14:52:39 Z,52.475487,13.415880333333334
1003,2022-08-30,14:52:44 Z,52.47548833333333,13.4158805
1004,2022-08-30,14:52:49 Z,52.47548916666667,13.415880166666666
1005,2022-08-30,14:52:54 Z,52.475492,13.415881166666667
1006,2022-08-30,14:52:59 Z,52.4754935,13.415882333333334
1007,2022-08-30,14:53:04 Z,52.47549216666667,13.415881
1008,2022-08-30,14:53:09 Z,52.475491,13.415882166666666
1009,2022-08-30,14:53:14 Z,52.47549016666667,13.415881333333333
1010,2022-08-30,14:53:19 Z,52.47548966666667,13.415880833333333
1011,2022-08-30,14:53:24 Z,52.475490666666666,13.415880833333333
1012,2022-08-30,14:53:29 Z,52.475491166666664,13.415880333333334
1013,2022-08-30,14:53:34 Z,52.4754885,13.4158795
1014,2022-08-30,14:53:39 Z,52.475485,13.415879666666667
1015,2022-08-30,14:53:44 Z,52.47548183333333,13.415872166666666
1016,2022-08-30,14:53:49 Z,52.47548166666667,13.415869166666667
1017,2022-08-30,14:53:54 Z,52.47548183333333,13.41587
1018,2022-08-30,14:53:59 Z,52.47548066666667,13.415871
1019,2022-08-30,14:54:04 Z,52.4754765,13.415881333333333
1020,2022-08-30,14:54:09 Z,52.475471,13.415872
1021,2022-08-30,14:54:14 Z,52.475471,13.415871166666667
1022,2022-08-30,14:54:19 Z,52.4754725,13.4158655
1023,2022-08-30,14:54:24 Z,52.475472833333335,13.415858666666667
1024,2022-08-30,14:54:29 Z,52.47547266666667,13.415857166666667
1025,2022-08-30,14:54:34 Z,52.475475333333335,13.415856833333333
1026,2022-08-30,14:54:39 Z,52.47547766666667,13.415856166666666
1027,2022-08-30,14:54:44 Z,52.475475833333334,13.415858333333333
1028,2022-08-30,14:54:49 Z,52.475479666666665,13.415866
1029,2022-08-30,14:54:54 Z,52.4754875,13.415880333333334
1030,2022-08-30,14:54:59 Z,52.475492333333335,13.415865833333333
1031,2022-08-30,14:55:04 Z,52.47549816666667,13.415810833333333
1032,2022-08-30,14:55:09 Z,52.47543116666667,13.415768
1033,2022-08-30,14:55:14 Z,52.47529333333333,13.4157455
1034,2022-08-30,14:55:19 Z,52.475133,13.415739
1035,2022-08-30,14:55:24 Z,52.47499166666667,13.4157795
1036,2022-08-30,14:55:29 Z,52.47483316666667,13.415805333333333
1037,2022-08-30,14:55:34 Z,52.47466983333333,13.415806833333333
1038,2022-08-30,14:55:39 Z,52.47452533333333,13.415843166666667
1039,2022-08-30,14:55:44 Z,52.4743725,13.415821166666667
1040,2022-08-30,14:55:49 Z,52.47420733333333,13.415850833333334
1041,2022-08-30,14:55:54 Z,52.4740575,13.415911166666667
1042,2022-08-30,14:55:59 Z,52.473895666666664,13.415939666666667
1043,2022-08-30,14:56:04 Z,52.47374133333334,13.41601
1044,2022-08-30,14:56:09 Z,52.47360533333333,13.416086
1045,2022-08-30,14:56:14 Z,52.473471833333335,13.416158333333334
1046,2022-08-30,14:56:19 Z,52.473320666666666,13.416251833333334
1047,2022-08-30,14:56:24 Z,52.473153833333335,13.416329
1048,2022-08-30,14:56:29 Z,52.4729765,13.416410666666666
1049,2022-08-30,14:56:34 Z,52.472795,13.416484
1050,2022-08-30,14:56:39 Z,52.472628,13.416526333333334
1051,2022-08-30,14:56:44 Z,52.47247933333333,13.416573833333333
1052,2022-08-30,14:56:49 Z,52.47231633333333,13.416641666666667
1053,2022-08-30,14:56:54 Z,52.472153,13.416696666666667
1054,2022-08-30,14:56:59 Z,52.47198083333333,13.4166975
1055,2022-08-30,14:57:04 Z,52.471806666666666,13.416734166666666
1056,2022-08-30,14:57:09 Z,52.471649166666666,13.416766166666667
1057,2022-08-30,14:57:14 Z,52.47151233333334,13.416791666666667
1058,2022-08-30,14:57:19 Z,52.471380333333336,13.416780833333334
1059,2022-08-30,14:57:24 Z,52.471224666666664,13.416796333333334
1060,2022-08-30,14:57:29 Z,52.4710645,13.416852166666667
1061,2022-08-30,14:57:34 Z,52.470945666666665,13.416868833333334
1062,2022-08-30,14:57:39 Z,52.470826333333335,13.416902166666667
1063,2022-08-30,14:57:44 Z,52.470682833333335,13.416933166666666
1064,2022-08-30,14:57:49 Z,52.47053566666666,13.416907833333333
1065,2022-08-30,14:57:54 Z,52.47041983333333,13.416833833333333
1066,2022-08-30,14:57:59 Z,52.47031416666667,13.416678
1067,2022-08-30,14:58:04 Z,52.47019366666667,13.416472666666667
1068,2022-08-30,14:58:09 Z,52.47010683333333,13.416204666666667
1069,2022-08-30,14:58:14 Z,52.47002916666667,13.415938
1070,2022-08-30,14:58:19 Z,52.469943666666666,13.415702333333334
1071,2022-08-30,14:58:24 Z,52.469834,13.415426166666666
1072,2022-08-30,14:58:29 Z,52.469738,13.415175666666666
1073,2022-08-30,14:58:34 Z,52.469643,13.414944666666667
1074,2022-08-30,14:58:39 Z,52.469546666666666,13.414685166666667
1075,2022-08-30,14:58:44 Z,52.469451,13.414424333333333
1076,2022-08-30,14:58:49 Z,52.4693585,13.414163833333333
1077,2022-08-30,14:58:54 Z,52.469268666666665,13.413929
1078,2022-08-30,14:58:59 Z,52.469182833333335,13.413728666666668
1079,2022-08-30,14:59:04 Z,52.469101,13.413529166666667
1080,2022-08-30,14:59:09 Z,52.46902633333333,13.413323
1081,2022-08-30,14:59:14 Z,52.468937333333336,13.413132666666666
1082,2022-08-30,14:59:19 Z,52.468881333333336,13.412955833333333
1083,2022-08-30,14:59:24 Z,52.468806666666666,13.412777333333333
1084,2022-08-30,14:59:29 Z,52.468728666666664,13.412581833333334
1085,2022-08-30,14:59:34 Z,52.468649166666665,13.412421166666666
1086,2022-08-30,14:59:39 Z,52.46856983333333,13.412250166666666
1087,2022-08-30,14:59:44 Z,52.4684705,13.412065666666667
1088,2022-08-30,14:59:49 Z,52.468394333333336,13.4118655
1089,2022-08-30,14:59:54 Z,52.468309833333336,13.4116815
1090,2022-08-30,14:59:59 Z,52.46820016666667,13.411609666666667
1091,2022-08-30,15:00:04 Z,52.4680875,13.411694
1092,2022-08-30,15:00:09 Z,52.4679645,13.4116755
1093,2022-08-30,15:00:14 Z,52.46785833333333,13.411535333333333
1094,2022-08-30,15:00:19 Z,52.46775733333333,13.411387833333333
1095,2022-08-30,15:00:24 Z,52.46765216666667,13.4112325
1096,2022-08-30,15:00:29 Z,52.467568166666666,13.411080333333333
1097,2022-08-30,15:00:34 Z,52.467513333333336,13.410984666666666
1098,2022-08-30,15:00:39 Z,52.4674995,13.410980833333333
1099,2022-08-30,15:00:44 Z,52.467490166666664,13.410977333333333
1100,2022-08-30,15:00:49 Z,52.467496,13.410973666666667
1101,2022-08-30,15:00:54 Z,52.46749766666667,13.410977
1102,2022-08-30,15:00:59 Z,52.46749833333333,13.4109785
1103,2022-08-30,15:01:04 Z,52.467498666666664,13.4109775
1104,2022-08-30,15:01:09 Z,52.4674985,13.410977166666667
1105,2022-08-30,15:01:14 Z,52.46749883333333,13.410978166666666
1106,2022-08-30,15:01:19 Z,52.46749883333333,13.410979666666666
1107,2022-08-30,15:01:24 Z,52.4674985,13.410982
1108,2022-08-30,15:01:29 Z,52.467499333333336,13.410984
1109,2022-08-30,15:01:34 Z,52.4674975,13.410985
1110,2022-08-30,15:01:39 Z,52.4674955,13.4109845
1111,2022-08-30,15:01:44 Z,52.4674925,13.410984
1112,2022-08-30,15:01:49 Z,52.467491833333334,13.410983166666666
1113,2022-08-30,15:01:54 Z,52.46749166666667,13.4109815
1114,2022-08-30,15:01:59 Z,52.467492666666665,13.410981833333333
1115,2022-08-30,15:02:04 Z,52.4674935,13.410981833333333
1116,2022-08-30,15:02:09 Z,52.46749283333333,13.410982333333333
1117,2022-08-30,15:02:14 Z,52.467493833333336,13.4109845
1118,2022-08-30,15:02:19 Z,52.4674945,13.410981333333334
1119,2022-08-30,15:02:24 Z,52.4674925,13.410978666666667
1120,2022-08-30,15:02:29 Z,52.46748933333333,13.410978666666667
1121,2022-08-30,15:02:34 Z,52.46748683333333,13.410979666666666
1122,2022-08-30,15:02:39 Z,52.4674855,13.410980833333333
1123,2022-08-30,15:02:44 Z,52.4674855,13.410980833333333
1124,2022-08-30,15:02:49 Z,52.46748483333333,13.410980333333333
1125,2022-08-30,15:02:54 Z,52.467483666666666,13.4109805
1126,2022-08-30,15:02:59 Z,52.46748266666667,13.410980666666667
1127,2022-08-30,15:03:04 Z,52.467481666666664,13.410980833333333
1128,2022-08-30,15:03:09 Z,52.46748,13.410980333333333
1129,2022-08-30,15:03:14 Z,52.467479833333336,13.410981166666666
1130,2022-08-30,15:03:19 Z,52.46747966666667,13.410980166666667
1131,2022-08-30,15:03:24 Z,52.4674795,13.410980833333333
1132,2022-08-30,15:03:29 Z,52.46748,13.410980666666667
1133,2022-08-30,15:03:34 Z,52.4674805,13.4109795
1134,2022-08-30,15:03:39 Z,52.467480333333334,13.410978333333333
1135,2022-08-30,15:03:44 Z,52.467479833333336,13.4109785
1136,2022-08-30,15:03:49 Z,52.467479166666664,13.410978833333333
1137,2022-08-30,15:03:54 Z,52.467479166666664,13.410979666666666
1138,2022-08-30,15:03:59 Z,52.467479166666664,13.410980166666667
1139,2022-08-30,15:04:04 Z,52.4674785,13.410980833333333
1140,2022-08-30,15:04:09 Z,52.467479,13.410980833333333
1141,2022-08-30,15:04:14 Z,52.467479,13.4109825
1142,2022-08-30,15:04:19 Z,52.46747883333333,13.410982666666667
1143,2022-08-30,15:04:24 Z,52.467478166666666,13.410981666666666
1144,2022-08-30,15:04:29 Z,52.467477833333334,13.410983166666666
1145,2022-08-30,15:04:34 Z,52.467478,13.410983833333333
1146,2022-08-30,15:04:39 Z,52.4674775,13.410985166666666
1147,2022-08-30,15:04:44 Z,52.467478666666665,13.410986333333334
1148,2022-08-30,15:04:49 Z,52.4674795,13.410985666666667
1149,2022-08-30,15:04:49 Z,52.4674795,13.410985666666667
1150,2022-08-30,15:04:54 Z,52.467480333333334,13.4109855
1151,2022-08-30,15:04:59 Z,52.467480333333334,13.410985
1152,2022-08-30,15:05:04 Z,52.467480333333334,13.4109855
1153,2022-08-30,15:05:09 Z,52.467479,13.410983833333333
1154,2022-08-30,15:05:14 Z,52.4674785,13.4109835
1155,2022-08-30,15:05:19 Z,52.467478,13.410982
1156,2022-08-30,15:05:24 Z,52.46747933333333,13.410983833333333
1157,2022-08-30,15:05:29 Z,52.46748016666667,13.410982166666667
1158,2022-08-30,15:05:34 Z,52.46748133333333,13.410981833333333
1159,2022-08-30,15:05:39 Z,52.467481166666666,13.41098
1160,2022-08-30,15:05:44 Z,52.46748083333333,13.410975833333334
1161,2022-08-30,15:05:49 Z,52.46748083333333,13.410970166666667
1162,2022-08-30,15:05:54 Z,52.467482333333336,13.410965833333334
1163,2022-08-30,15:05:59 Z,52.46748316666667,13.410965166666667
1164,2022-08-30,15:06:04 Z,52.467483333333334,13.410965166666667
1165,2022-08-30,15:06:09 Z,52.467484,13.410967166666667
1166,2022-08-30,15:06:14 Z,52.467485,13.4109715
1167,2022-08-30,15:06:19 Z,52.467485,13.410973333333333
1168,2022-08-30,15:06:24 Z,52.467485333333336,13.410971166666666
1169,2022-08-30,15:06:29 Z,52.46748616666667,13.410967
1170,2022-08-30,15:06:34 Z,52.4674865,13.410966
1171,2022-08-30,15:06:39 Z,52.467486,13.410968833333333
1172,2022-08-30,15:06:44 Z,52.467485333333336,13.410970166666667
1173,2022-08-30,15:06:49 Z,52.467485,13.410971666666667
1174,2022-08-30,15:06:54 Z,52.467485333333336,13.410975166666667
1175,2022-08-30,15:06:59 Z,52.46748566666667,13.410978
